consumer_appgroup_combined,consumer_app,consumer_env,consumer_loc,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:08:12Z,2021-07-16T23:38:29Z,3309
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:43:51Z,2021-07-16T23:35:59Z,136
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:11Z,2021-07-16T23:45:28Z,680
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:55Z,2021-07-16T23:35:28Z,6060
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:11Z,2021-07-16T23:45:28Z,6238
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T02:54:01Z,2021-07-16T21:00:59Z,191
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,161,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:12Z,2021-07-16T23:45:28Z,821
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,1433,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:54Z,2021-07-16T23:35:28Z,1354
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,1433,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:11Z,2021-07-16T23:45:28Z,1408
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:55Z,2021-07-16T23:34:28Z,1978
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49154,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:11Z,2021-07-16T23:45:28Z,1834
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T00:01:58Z,2021-07-16T23:31:48Z,351
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:27Z,2021-07-16T23:48:06Z,702
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:39:25Z,2021-07-16T23:25:24Z,571
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T02:39:08Z,2021-07-16T23:25:23Z,286
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,49154,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:15Z,2021-07-16T23:39:22Z,283
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:43:54Z,2021-07-16T23:35:58Z,116
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T04:23:24Z,2021-07-16T22:23:28Z,685
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:08Z,2021-07-16T23:28:49Z,503
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:12:01Z,2021-07-16T23:12:51Z,501
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T02:38:04Z,2021-07-16T23:32:13Z,268
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Provider,2021-07-16T00:07:31Z,2021-07-16T23:26:42Z,1137
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:08Z,2021-07-16T23:28:50Z,292
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:12:01Z,2021-07-16T23:12:51Z,310
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T00:01:58Z,2021-07-16T23:31:53Z,474
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:27Z,2021-07-16T23:41:19Z,568
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:18Z,2021-07-16T23:29:00Z,479
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:14:07Z,2021-07-16T23:28:00Z,473
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:05Z,2021-07-16T23:28:47Z,212
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:43:43Z,2021-07-16T23:34:46Z,309
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:13:17Z,2021-07-16T23:29:20Z,94
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,22,TCP,Allowed,Allowed,Consumer,2021-07-16T02:44:17Z,2021-07-16T23:35:15Z,155
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,22,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:01Z,2021-07-16T23:34:15Z,189
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:41:48Z,2021-07-16T23:34:29Z,1704
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:36Z,2021-07-16T23:33:07Z,1299
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T02:38:39Z,2021-07-16T23:24:53Z,81
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49668,TCP,Allowed,Allowed,Consumer,2021-07-16T02:41:28Z,2021-07-16T23:34:07Z,456
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49668,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:36Z,2021-07-16T23:33:07Z,465
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49669,TCP,Allowed,Allowed,Consumer,2021-07-16T02:52:35Z,2021-07-16T23:30:18Z,210
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49669,TCP,Allowed,Allowed,Provider,2021-07-16T00:13:14Z,2021-07-16T23:29:18Z,232
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:40:26Z,2021-07-16T23:35:43Z,536
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:47Z,2021-07-16T23:35:12Z,845
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:54Z,2021-07-16T23:25:27Z,1611
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:18Z,2021-07-16T23:24:27Z,1652
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T02:39:12Z,2021-07-16T23:25:26Z,359
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,49154,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:21Z,2021-07-16T23:24:27Z,499
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,49155,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:54Z,2021-07-16T23:25:23Z,272
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,49155,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:18Z,2021-07-16T23:24:23Z,251
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T06:57:52Z,2021-07-16T23:28:42Z,55
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:12:19Z,2021-07-16T23:43:10Z,94
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T06:58:21Z,2021-07-16T23:29:11Z,64
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T06:52:37Z,2021-07-16T23:10:38Z,346
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:36Z,2021-07-16T23:39:42Z,551
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T07:04:35Z,2021-07-16T23:35:50Z,222
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,161,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:57Z,2021-07-16T23:47:54Z,408
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T06:52:37Z,2021-07-16T23:25:43Z,208
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49154,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:36Z,2021-07-16T23:39:42Z,270
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:43:03Z,2021-07-16T23:28:48Z,81
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:12:56Z,2021-07-16T23:28:48Z,99
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:54Z,2021-07-16T23:29:18Z,687
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:12:55Z,2021-07-16T23:28:48Z,692
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,49667,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:54Z,2021-07-16T23:29:18Z,386
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,49667,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:12:55Z,2021-07-16T23:28:48Z,433
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:38:32Z,2021-07-16T23:36:04Z,290
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:16Z,2021-07-16T23:41:39Z,1491
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:53Z,2021-07-16T23:36:05Z,2564
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:16Z,2021-07-16T23:37:05Z,2823
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:42:14Z,2021-07-16T23:29:15Z,831
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:11:11Z,2021-07-16T23:43:14Z,1136
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T02:43:43Z,2021-07-16T23:35:16Z,397
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,161,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:38Z,2021-07-16T23:41:39Z,157
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,443,TCP,Allowed,Allowed,Consumer,2021-07-16T02:38:53Z,2021-07-16T23:35:32Z,2578
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:16Z,2021-07-16T23:37:05Z,2858
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,49154,TCP,Allowed,Allowed,Consumer,2021-07-16T02:42:23Z,2021-07-16T23:29:07Z,670
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,49154,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:11:11Z,2021-07-16T23:43:14Z,741
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:42:33Z,2021-07-16T23:28:13Z,73
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:11:59Z,2021-07-16T23:27:42Z,94
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,22,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:04Z,2021-07-16T23:28:42Z,66
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,22,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:11:59Z,2021-07-16T23:27:42Z,94
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Consumer,2021-07-16T02:43:04Z,2021-07-16T23:28:42Z,81
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:44:03Z,2021-07-16T23:29:11Z,405
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:12:21Z,2021-07-16T23:28:11Z,506
APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,161,UDP,Allowed,Allowed,Consumer,2021-07-16T02:43:43Z,2021-07-16T23:29:51Z,116
